Cloudlet_ID	STATUS	DataCenter_ID	VM_ID	Time	Start_Time	Finish_Time
2234	SUCCESS	2	0	31.52	0.1	31.62
2271	SUCCESS	2	1	31.52	0.1	31.62
644	SUCCESS	2	2	31.63	0.1	31.73
1839	SUCCESS	2	0	31.97	0.1	32.07
1852	SUCCESS	2	0	31.97	0.1	32.07
2307	SUCCESS	2	3	32.08	0.1	32.18
1323	SUCCESS	2	0	32.29	0.1	32.39
1937	SUCCESS	2	1	32.29	0.1	32.39
878	SUCCESS	2	2	32.29	0.1	32.39
283	SUCCESS	2	3	32.41	0.1	32.51
217	SUCCESS	2	2	32.52	0.1	32.62
2830	SUCCESS	2	1	32.89	0.1	32.99
154	SUCCESS	2	2	32.89	0.1	32.99
652	SUCCESS	2	2	32.89	0.1	32.99
156	SUCCESS	2	1	33.23	0.1	33.33
2879	SUCCESS	2	1	33.34	0.1	33.44
2927	SUCCESS	2	1	33.34	0.1	33.44
286	SUCCESS	2	0	33.51	0.1	33.61
2745	SUCCESS	2	0	33.62	0.1	33.72
1137	SUCCESS	2	0	33.76	0.1	33.86
1844	SUCCESS	2	0	33.76	0.1	33.86
2827	SUCCESS	2	1	33.76	0.1	33.86
151	SUCCESS	2	1	34.2	0.1	34.3
1409	SUCCESS	2	0	34.52	0.1	34.62
1390	SUCCESS	2	0	34.99	0.1	35.09
87	SUCCESS	2	0	36.93	0.1	37.03
2820	SUCCESS	2	0	37.03	0.1	37.13
209	SUCCESS	2	2	37.48	0.1	37.58
1258	SUCCESS	2	2	37.64	0.1	37.74
1803	SUCCESS	2	0	37.75	0.1	37.85
222	SUCCESS	2	1	37.75	0.1	37.85
157	SUCCESS	2	3	37.75	0.1	37.85
1756	SUCCESS	2	2	38.31	0.1	38.41
1603	SUCCESS	2	0	38.42	0.1	38.52
1792	SUCCESS	2	0	38.52	0.1	38.62
2412	SUCCESS	2	1	38.73	0.1	38.83
2924	SUCCESS	2	2	38.84	0.1	38.94
138	SUCCESS	2	2	38.95	0.1	39.05
1091	SUCCESS	2	6	38.95	0.1	39.05
2314	SUCCESS	2	0	39.06	0.1	39.16
2274	SUCCESS	2	0	39.17	0.1	39.27
290	SUCCESS	2	1	39.46	0.1	39.56
2239	SUCCESS	2	0	39.62	0.1	39.72
198	SUCCESS	2	0	40.29	0.1	40.39
2421	SUCCESS	2	1	40.66	0.1	40.76
2356	SUCCESS	2	3	40.66	0.1	40.76
1940	SUCCESS	2	0	40.82	0.1	40.92
1104	SUCCESS	2	0	41.19	0.1	41.29
225	SUCCESS	2	1	42.06	0.1	42.16
90	SUCCESS	2	0	42.37	0.1	42.47
1387	SUCCESS	2	1	42.37	0.1	42.47
2258	SUCCESS	2	0	42.48	0.1	42.58
656	SUCCESS	2	1	42.59	0.1	42.69
2490	SUCCESS	2	2	42.74	0.1	42.84
1690	SUCCESS	2	0	43.07	0.1	43.17
2896	SUCCESS	2	0	43.18	0.1	43.28
97	SUCCESS	2	0	43.68	0.1	43.78
1788	SUCCESS	2	0	43.68	0.1	43.78
2762	SUCCESS	2	3	44.01	0.1	44.11
2769	SUCCESS	2	1	44.17	0.1	44.27
2912	SUCCESS	2	1	44.28	0.1	44.38
111	SUCCESS	2	0	44.42	0.1	44.52
2453	SUCCESS	2	2	45.53	0.1	45.63
2920	SUCCESS	2	0	46.47	0.1	46.57
2897	SUCCESS	2	1	46.74	0.1	46.84
178	SUCCESS	2	0	47.07	0.1	47.17
1741	SUCCESS	2	0	47.07	0.1	47.17
2903	SUCCESS	2	0	47.07	0.1	47.17
1254	SUCCESS	2	0	47.6	0.1	47.7
752	SUCCESS	2	1	47.6	0.1	47.7
2900	SUCCESS	2	0	47.7	0.1	47.8
2926	SUCCESS	2	0	47.81	0.1	47.91
1229	SUCCESS	2	2	47.81	0.1	47.91
753	SUCCESS	2	1	48.02	0.1	48.12
89	SUCCESS	2	1	48.43	0.1	48.53
1384	SUCCESS	2	1	48.85	0.1	48.95
2911	SUCCESS	2	0	49.15	0.1	49.25
272	SUCCESS	2	1	49.26	0.1	49.36
175	SUCCESS	2	0	49.68	0.1	49.78
621	SUCCESS	2	1	49.68	0.1	49.78
1355	SUCCESS	2	1	49.68	0.1	49.78
61	SUCCESS	2	0	50.34	0.1	50.44
2751	SUCCESS	2	0	50.34	0.1	50.44
160	SUCCESS	2	0	50.9	0.1	51
2818	SUCCESS	2	0	51.02	0.1	51.12
672	SUCCESS	2	0	51.13	0.1	51.23
342	SUCCESS	2	2	51.55	0.1	51.65
318	SUCCESS	2	0	51.67	0.1	51.77
2822	SUCCESS	2	0	51.67	0.1	51.77
933	SUCCESS	2	2	52.13	0.1	52.23
86	SUCCESS	2	2	52.5	0.1	52.6
1350	SUCCESS	2	2	52.61	0.1	52.71
2733	SUCCESS	2	2	53.21	0.1	53.31
2834	SUCCESS	2	0	53.53	0.1	53.63
2829	SUCCESS	2	0	53.64	0.1	53.74
2838	SUCCESS	2	0	53.64	0.1	53.74
72	SUCCESS	2	0	54.21	0.1	54.31
351	SUCCESS	2	2	54.32	0.1	54.42
1860	SUCCESS	2	1	54.8	0.1	54.9
924	SUCCESS	2	2	55.15	0.1	55.25
146	SUCCESS	2	1	56.01	0.1	56.11
739	SUCCESS	2	0	56.12	0.1	56.22
3	SUCCESS	2	3	56.56	0.1	56.66
2840	SUCCESS	2	0	56.72	0.1	56.82
2844	SUCCESS	2	0	56.72	0.1	56.82
219	SUCCESS	2	0	57.3	0.1	57.4
2791	SUCCESS	2	0	57.91	0.1	58.01
1306	SUCCESS	2	2	57.91	0.1	58.01
748	SUCCESS	2	0	58.57	0.1	58.67
1596	SUCCESS	2	2	59.03	0.1	59.13
1127	SUCCESS	2	2	59.48	0.1	59.58
1731	SUCCESS	2	0	59.79	0.1	59.89
2899	SUCCESS	2	0	59.79	0.1	59.89
740	SUCCESS	2	0	59.9	0.1	60
214	SUCCESS	2	1	60.37	0.1	60.47
1749	SUCCESS	2	0	60.48	0.1	60.58
2320	SUCCESS	2	0	60.48	0.1	60.58
223	SUCCESS	2	1	60.75	0.1	60.85
142	SUCCESS	2	2	61	0.1	61.1
2398	SUCCESS	2	0	61.8	0.1	61.9
2846	SUCCESS	2	0	62.83	0.1	62.93
746	SUCCESS	2	0	62.94	0.1	63.04
1215	SUCCESS	2	0	62.94	0.1	63.04
95	SUCCESS	2	1	63.89	0.1	63.99
907	SUCCESS	2	1	63.89	0.1	63.99
2855	SUCCESS	2	1	63.89	0.1	63.99
2435	SUCCESS	2	0	64.58	0.1	64.68
2842	SUCCESS	2	0	64.69	0.1	64.79
2928	SUCCESS	2	0	65.82	0.1	65.92
2777	SUCCESS	2	3	67.03	0.1	67.13
2339	SUCCESS	2	1	68.05	0.1	68.15
1745	SUCCESS	2	1	69.15	0.1	69.25
346	SUCCESS	2	0	69.89	0.1	69.99
751	SUCCESS	2	0	70.59	0.1	70.69
312	SUCCESS	2	0	70.7	0.1	70.8
1185	SUCCESS	2	0	70.7	0.1	70.8
328	SUCCESS	2	1	70.7	0.1	70.8
1675	SUCCESS	2	1	70.7	0.1	70.8
200	SUCCESS	2	2	70.83	0.1	70.93
650	SUCCESS	2	0	71.18	0.1	71.28
750	SUCCESS	2	0	71.18	0.1	71.28
1408	SUCCESS	2	9	71.93	0.1	72.03
1783	SUCCESS	2	0	72.35	0.1	72.45
2845	SUCCESS	2	0	73.49	0.1	73.59
1762	SUCCESS	2	0	73.6	0.1	73.7
2782	SUCCESS	2	1	73.6	0.1	73.7
294	SUCCESS	2	0	74.03	0.1	74.13
2905	SUCCESS	2	0	74.14	0.1	74.24
1242	SUCCESS	2	0	75.11	0.1	75.21
1661	SUCCESS	2	3	76.75	0.1	76.85
1776	SUCCESS	2	2	77.01	0.1	77.11
1757	SUCCESS	2	1	77.12	0.1	77.22
93	SUCCESS	2	1	77.8	0.1	77.9
2394	SUCCESS	2	3	78.06	0.1	78.16
343	SUCCESS	2	0	78.17	0.1	78.27
2441	SUCCESS	2	1	78.48	0.1	78.58
1210	SUCCESS	2	0	78.64	0.1	78.74
2431	SUCCESS	2	0	79.24	0.1	79.34
135	SUCCESS	2	0	80.88	0.1	80.98
1121	SUCCESS	2	1	81.17	0.1	81.27
2367	SUCCESS	2	1	83.14	0.1	83.24
1393	SUCCESS	2	2	83.33	0.1	83.43
1167	SUCCESS	2	1	84.12	0.1	84.22
220	SUCCESS	2	0	84.23	0.1	84.33
1314	SUCCESS	2	2	85.56	0.1	85.66
2295	SUCCESS	2	0	86.23	0.1	86.33
2279	SUCCESS	2	0	87.02	0.1	87.12
2430	SUCCESS	2	0	87.57	0.1	87.67
136	SUCCESS	2	0	88.12	0.1	88.22
886	SUCCESS	2	0	89.22	0.1	89.32
1706	SUCCESS	2	0	90.31	0.1	90.41
331	SUCCESS	2	1	90.58	0.1	90.68
1912	SUCCESS	2	1	90.58	0.1	90.68
187	SUCCESS	2	0	90.85	0.1	90.95
355	SUCCESS	2	1	90.95	0.1	91.05
1771	SUCCESS	2	1	90.95	0.1	91.05
340	SUCCESS	2	1	91.75	0.1	91.85
1785	SUCCESS	2	2	91.99	0.1	92.09
919	SUCCESS	2	0	92.48	0.1	92.58
80	SUCCESS	2	1	93.39	0.1	93.49
2286	SUCCESS	2	1	93.68	0.1	93.78
1351	SUCCESS	2	1	95.43	0.1	95.53
109	SUCCESS	2	0	95.71	0.1	95.81
2275	SUCCESS	2	1	96	0.1	96.1
1698	SUCCESS	2	1	96.29	0.1	96.39
141	SUCCESS	2	0	97.87	0.1	97.97
147	SUCCESS	2	0	98.4	0.1	98.5
921	SUCCESS	2	0	98.4	0.1	98.5
889	SUCCESS	2	1	98.56	0.1	98.66
898	SUCCESS	2	0	98.92	0.1	99.02
253	SUCCESS	2	0	99.98	0.1	100.08
2463	SUCCESS	2	0	101.54	0.1	101.64
1976	SUCCESS	2	1	101.65	0.1	101.75
186	SUCCESS	2	1	102.29	0.1	102.39
1816	SUCCESS	2	3	102.88	0.1	102.98
1275	SUCCESS	2	0	103.41	0.1	103.51
2	SUCCESS	2	6	104.08	0.1	104.18
642	SUCCESS	2	0	104.7	0.1	104.8
2451	SUCCESS	2	0	104.7	0.1	104.8
2240	SUCCESS	2	3	105.07	0.1	105.17
1590	SUCCESS	2	1	105.79	0.1	105.89
1864	SUCCESS	2	0	106.2	0.1	106.3
1342	SUCCESS	2	2	106.31	0.1	106.41
2732	SUCCESS	2	0	106.7	0.1	106.8
2284	SUCCESS	2	1	107.67	0.1	107.77
155	SUCCESS	2	0	108.68	0.1	108.78
938	SUCCESS	2	0	108.68	0.1	108.78
1270	SUCCESS	2	0	109.17	0.1	109.27
352	SUCCESS	2	1	109.28	0.1	109.38
1881	SUCCESS	2	1	109.54	0.1	109.64
76	SUCCESS	2	0	110.61	0.1	110.71
641	SUCCESS	2	0	110.72	0.1	110.82
2425	SUCCESS	2	0	111.07	0.1	111.17
1159	SUCCESS	2	0	111.18	0.1	111.28
2439	SUCCESS	2	1	111.35	0.1	111.45
1199	SUCCESS	2	0	112.02	0.1	112.12
252	SUCCESS	2	0	112.48	0.1	112.58
2686	SUCCESS	2	0	112.48	0.1	112.58
1274	SUCCESS	2	0	112.92	0.1	113.02
2232	SUCCESS	2	0	113.37	0.1	113.47
1271	SUCCESS	2	0	113.82	0.1	113.92
2442	SUCCESS	2	0	113.82	0.1	113.92
891	SUCCESS	2	0	114.7	0.1	114.8
1264	SUCCESS	2	0	118.25	0.1	118.35
1975	SUCCESS	2	1	118.74	0.1	118.84
2281	SUCCESS	2	1	118.95	0.1	119.05
770	SUCCESS	2	0	119.49	0.1	119.59
2447	SUCCESS	2	0	120.62	0.1	120.72
2452	SUCCESS	2	0	121.58	0.1	121.68
1327	SUCCESS	2	2	121.58	0.1	121.68
2454	SUCCESS	2	0	121.69	0.1	121.79
1766	SUCCESS	2	0	123.31	0.1	123.41
183	SUCCESS	2	0	123.83	0.1	123.93
1695	SUCCESS	2	0	124.26	0.1	124.36
931	SUCCESS	2	0	124.69	0.1	124.79
2929	SUCCESS	2	0	125.12	0.1	125.22
2730	SUCCESS	2	0	125.54	0.1	125.64
1226	SUCCESS	2	0	126.87	0.1	126.97
1284	SUCCESS	2	0	128.35	0.1	128.45
1348	SUCCESS	2	0	128.46	0.1	128.56
308	SUCCESS	2	0	129.25	0.1	129.35
2423	SUCCESS	2	0	130.05	0.1	130.15
295	SUCCESS	2	0	130.46	0.1	130.56
1391	SUCCESS	2	0	130.46	0.1	130.56
2907	SUCCESS	2	0	130.85	0.1	130.95
1353	SUCCESS	2	0	131.65	0.1	131.75
1236	SUCCESS	2	0	132.42	0.1	132.52
1911	SUCCESS	2	0	132.8	0.1	132.9
2385	SUCCESS	2	0	133.18	0.1	133.28
1760	SUCCESS	2	0	133.92	0.1	134.02
2327	SUCCESS	2	0	133.92	0.1	134.02
202	SUCCESS	2	0	135.43	0.1	135.53
1309	SUCCESS	2	0	136.87	0.1	136.97
1134	SUCCESS	2	2	136.87	0.1	136.97
353	SUCCESS	2	0	138.41	0.1	138.51
2489	SUCCESS	2	0	140.59	0.1	140.69
1156	SUCCESS	2	0	141.4	0.1	141.5
332	SUCCESS	2	0	142.04	0.1	142.14
2915	SUCCESS	2	0	144.59	0.1	144.69
65	SUCCESS	2	2	146.21	0.1	146.31
1765	SUCCESS	2	0	146.65	0.1	146.75
2681	SUCCESS	2	1	147.85	0.1	147.95
1087	SUCCESS	2	0	147.97	0.1	148.07
1869	SUCCESS	2	0	148.99	0.1	149.09
1303	SUCCESS	2	0	149.68	0.1	149.78
2916	SUCCESS	2	0	149.68	0.1	149.78
2467	SUCCESS	2	0	150.01	0.1	150.11
1304	SUCCESS	2	0	152.01	0.1	152.11
2325	SUCCESS	2	1	152.69	0.1	152.79
2333	SUCCESS	2	1	153.41	0.1	153.51
339	SUCCESS	2	0	153.71	0.1	153.81
1980	SUCCESS	2	0	155.36	0.1	155.46
1758	SUCCESS	2	0	155.47	0.1	155.57
341	SUCCESS	2	0	156.04	0.1	156.14
942	SUCCESS	2	0	157.02	0.1	157.12
1320	SUCCESS	2	0	157.34	0.1	157.44
244	SUCCESS	2	1	158.97	0.1	159.07
1033	SUCCESS	2	0	159.13	0.1	159.23
230	SUCCESS	2	1	160.11	0.1	160.21
2362	SUCCESS	2	1	161.69	0.1	161.79
2471	SUCCESS	2	0	162.15	0.1	162.25
2702	SUCCESS	2	0	162.15	0.1	162.25
2709	SUCCESS	2	0	163.71	0.1	163.81
2278	SUCCESS	2	1	164.31	0.1	164.41
2723	SUCCESS	2	0	165.53	0.1	165.63
2919	SUCCESS	2	0	165.64	0.1	165.74
1138	SUCCESS	2	3	165.93	0.1	166.03
1316	SUCCESS	2	3	167.88	0.1	167.98
1000	SUCCESS	2	3	168.55	0.1	168.65
2426	SUCCESS	2	0	170.05	0.1	170.15
1246	SUCCESS	2	0	170.66	0.1	170.76
1307	SUCCESS	2	0	172.42	0.1	172.52
2938	SUCCESS	2	0	172.42	0.1	172.52
2408	SUCCESS	2	2	174.86	0.1	174.96
1979	SUCCESS	2	0	175.59	0.1	175.69
274	SUCCESS	2	0	176.74	0.1	176.84
657	SUCCESS	2	6	181.74	0.1	181.84
211	SUCCESS	2	1	182.09	0.1	182.19
2695	SUCCESS	2	0	182.93	0.1	183.03
2331	SUCCESS	2	0	184.07	0.1	184.17
2753	SUCCESS	2	0	184.89	0.1	184.99
633	SUCCESS	2	0	185.44	0.1	185.54
532	SUCCESS	2	3	186.02	0.1	186.12
2817	SUCCESS	2	1	187.93	0.1	188.03
1689	SUCCESS	2	2	189.47	0.1	189.57
2438	SUCCESS	2	0	190.87	0.1	190.97
2750	SUCCESS	2	0	191.37	0.1	191.47
2704	SUCCESS	2	2	191.48	0.1	191.58
2309	SUCCESS	2	0	191.62	0.1	191.72
248	SUCCESS	2	0	193.33	0.1	193.43
247	SUCCESS	2	1	194.22	0.1	194.32
2514	SUCCESS	2	0	196.93	0.1	197.03
2757	SUCCESS	2	0	196.93	0.1	197.03
1786	SUCCESS	2	0	197.17	0.1	197.27
1774	SUCCESS	2	0	200.04	0.1	200.14
232	SUCCESS	2	0	201.69	0.1	201.79
238	SUCCESS	2	0	207.72	0.1	207.82
128	SUCCESS	2	1	209.9	0.1	210
2627	SUCCESS	2	0	210.7	0.1	210.8
199	SUCCESS	2	0	211.15	0.1	211.25
1949	SUCCESS	2	2	211.26	0.1	211.36
172	SUCCESS	2	1	214.16	0.1	214.26
280	SUCCESS	2	0	215.97	0.1	216.07
1920	SUCCESS	2	0	216.61	0.1	216.71
1001	SUCCESS	2	2	218.87	0.1	218.97
1401	SUCCESS	2	0	222.54	0.1	222.64
2413	SUCCESS	2	1	226.13	0.1	226.23
1610	SUCCESS	2	1	227.93	0.1	228.03
227	SUCCESS	2	0	230.41	0.1	230.51
144	SUCCESS	2	0	231.05	0.1	231.15
1341	SUCCESS	2	0	235.97	0.1	236.07
1397	SUCCESS	2	0	236.59	0.1	236.69
1817	SUCCESS	2	0	237.4	0.1	237.5
1396	SUCCESS	2	0	240.75	0.1	240.85
673	SUCCESS	2	0	240.97	0.1	241.07
1815	SUCCESS	2	0	241.75	0.1	241.85
2891	SUCCESS	2	2	252.12	0.1	252.22
59	SUCCESS	2	0	255.4	0.1	255.5
2297	SUCCESS	2	0	257.03	0.1	257.13
122	SUCCESS	2	0	258.43	0.1	258.53
2374	SUCCESS	2	1	260.11	0.1	260.21
2387	SUCCESS	2	1	261.6	0.1	261.7
242	SUCCESS	2	0	262.34	0.1	262.44
2287	SUCCESS	2	0	262.99	0.1	263.09
1356	SUCCESS	2	1	263.17	0.1	263.27
140	SUCCESS	2	0	268.25	0.1	268.35
2414	SUCCESS	2	0	269.13	0.1	269.23
651	SUCCESS	2	0	271.16	0.1	271.26
159	SUCCESS	2	0	272.24	0.1	272.34
1413	SUCCESS	2	0	272.42	0.1	272.52
2738	SUCCESS	2	0	275.25	0.1	275.35
1411	SUCCESS	2	0	275.59	0.1	275.69
2377	SUCCESS	2	0	276.71	0.1	276.81
2720	SUCCESS	2	1	278.46	0.1	278.56
2889	SUCCESS	2	2	278.74	0.1	278.84
2872	SUCCESS	2	2	279.79	0.1	279.89
2376	SUCCESS	2	0	279.96	0.1	280.06
2932	SUCCESS	2	2	281.97	0.1	282.07
2774	SUCCESS	2	1	285.03	0.1	285.13
2744	SUCCESS	2	1	285.2	0.1	285.3
354	SUCCESS	2	0	287.28	0.1	287.38
1136	SUCCESS	2	0	289.41	0.1	289.51
2264	SUCCESS	2	1	290.79	0.1	290.89
250	SUCCESS	2	0	291.82	0.1	291.92
299	SUCCESS	2	0	291.82	0.1	291.92
239	SUCCESS	2	0	293.75	0.1	293.85
2755	SUCCESS	2	1	294.62	0.1	294.72
1685	SUCCESS	2	1	303.99	0.1	304.09
1674	SUCCESS	2	2	305.29	0.1	305.39
2262	SUCCESS	2	0	308.25	0.1	308.35
1999	SUCCESS	2	0	316.52	0.1	316.62
2370	SUCCESS	2	0	316.98	0.1	317.08
1666	SUCCESS	2	2	317.67	0.1	317.77
2805	SUCCESS	2	0	317.78	0.1	317.88
2247	SUCCESS	2	0	317.99	0.1	318.09
1177	SUCCESS	2	0	319.92	0.1	320.02
2428	SUCCESS	2	0	320.25	0.1	320.35
2797	SUCCESS	2	0	320.63	0.1	320.73
2785	SUCCESS	2	0	321.1	0.1	321.2
275	SUCCESS	2	0	322.68	0.1	322.78
1948	SUCCESS	2	1	328.46	0.1	328.56
334	SUCCESS	2	0	331.64	0.1	331.74
1	SUCCESS	2	1	332.91	0.1	333.01
333	SUCCESS	2	0	338.31	0.1	338.41
356	SUCCESS	2	2	338.75	0.1	338.85
2716	SUCCESS	2	1	340.04	0.1	340.14
1742	SUCCESS	2	1	343.41	0.1	343.51
210	SUCCESS	2	0	346.14	0.1	346.24
1904	SUCCESS	2	0	347.17	0.1	347.27
1357	SUCCESS	2	2	359.16	0.1	359.26
5	SUCCESS	2	2	359.27	0.1	359.37
1821	SUCCESS	2	2	361.14	0.1	361.24
1368	SUCCESS	2	0	365.09	0.1	365.19
1227	SUCCESS	2	0	371.99	0.1	372.09
1800	SUCCESS	2	0	375.78	0.1	375.88
213	SUCCESS	2	0	375.89	0.1	375.99
1799	SUCCESS	2	0	377.68	0.1	377.78
1738	SUCCESS	2	0	389.32	0.1	389.42
1737	SUCCESS	2	0	395.53	0.1	395.63
1941	SUCCESS	2	2	395.64	0.1	395.74
2857	SUCCESS	2	1	401.49	0.1	401.59
1699	SUCCESS	2	1	403.4	0.1	403.5
1533	SUCCESS	2	2	407	0.1	407.1
2824	SUCCESS	2	1	408.71	0.1	408.81
2913	SUCCESS	2	1	412.27	0.1	412.37
2450	SUCCESS	2	2	413.02	0.1	413.12
98	SUCCESS	2	2	422.61	0.1	422.71
2914	SUCCESS	2	1	423.83	0.1	423.93
2859	SUCCESS	2	1	432.33	0.1	432.43
1656	SUCCESS	2	0	434.32	0.1	434.42
1403	SUCCESS	2	0	439.6	0.1	439.7
1808	SUCCESS	2	2	440.76	0.1	440.86
772	SUCCESS	2	0	443.98	0.1	444.08
2711	SUCCESS	2	1	445.63	0.1	445.73
1243	SUCCESS	2	0	448.43	0.1	448.53
2211	SUCCESS	2	1	463.05	0.1	463.15
321	SUCCESS	2	0	463.89	0.1	463.99
1394	SUCCESS	2	0	465.57	0.1	465.67
345	SUCCESS	2	1	470.92	0.1	471.02
1822	SUCCESS	2	0	480.66	0.1	480.76
998	SUCCESS	2	0	488.27	0.1	488.37
1969	SUCCESS	2	0	515.7	0.1	515.8
1707	SUCCESS	2	0	519.59	0.1	519.69
1768	SUCCESS	2	0	519.7	0.1	519.8
1614	SUCCESS	2	0	525.98	0.1	526.08
2427	SUCCESS	2	1	534.28	0.1	534.38
1719	SUCCESS	2	0	545.73	0.1	545.83
1888	SUCCESS	2	1	546.28	0.1	546.38
1848	SUCCESS	2	1	552.1	0.1	552.2
1100	SUCCESS	2	0	559.29	0.1	559.39
162	SUCCESS	2	0	562.17	0.1	562.27
2044	SUCCESS	2	0	565.46	0.1	565.56
2043	SUCCESS	2	0	566.15	0.1	566.25
143	SUCCESS	2	0	570.28	0.1	570.38
1849	SUCCESS	2	0	574.41	0.1	574.51
1847	SUCCESS	2	0	574.97	0.1	575.07
2470	SUCCESS	2	2	575.32	0.1	575.42
2634	SUCCESS	2	0	591.57	0.1	591.67
2860	SUCCESS	2	0	597.36	0.1	597.46
380	SUCCESS	2	0	607.97	0.1	608.07
1718	SUCCESS	2	1	609.37	0.1	609.47
1203	SUCCESS	2	1	613.25	0.1	613.35
1866	SUCCESS	2	1	617.92	0.1	618.02
1703	SUCCESS	2	1	619.61	0.1	619.71
1211	SUCCESS	2	1	621.16	0.1	621.26
255	SUCCESS	2	1	621.68	0.1	621.78
2871	SUCCESS	2	1	629.16	0.1	629.26
373	SUCCESS	2	2	629.75	0.1	629.85
2763	SUCCESS	2	0	636.49	0.1	636.59
1378	SUCCESS	2	1	639.37	0.1	639.47
4	SUCCESS	2	0	661.87	0.1	661.97
2065	SUCCESS	2	2	690.36	0.1	690.46
379	SUCCESS	2	2	690.47	0.1	690.57
2513	SUCCESS	2	2	690.47	0.1	690.57
1392	SUCCESS	2	1	734.27	0.1	734.37
950	SUCCESS	2	1	853.78	0.1	853.88
2174	SUCCESS	2	1	864.94	0.1	865.04
2014	SUCCESS	2	1	867.79	0.1	867.89
2610	SUCCESS	2	1	872.94	0.1	873.04
999	SUCCESS	2	1	875.92	0.1	876.02
2524	SUCCESS	2	1	880.69	0.1	880.79
2013	SUCCESS	2	1	880.8	0.1	880.9
1882	SUCCESS	2	1	884.13	0.1	884.23
